#ProfileFileVersion=2.6
#ProfilerVersion=2.6.2153
#Application=/home/lifxu/Desktop/github-test/PIM/rodinia/nw/nw.exe
#ApplicationArgs=2048 10 ./nw.cl
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   Platform Vendor=Advanced Micro Devices, Inc.
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   Platform Name=AMD Accelerated Parallel Processing
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   Platform Version=OpenCL 1.2 AMD-APP (1124.2)
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   CLDriver Version=1124.2 (sse2,avx,fma4)
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   CLRuntime Version=OpenCL 1.2 AMD-APP (1124.2)
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   NumberAppAddressBits=64
#Device Tahiti Platform Vendor=Advanced Micro Devices, Inc.
#Device Tahiti Platform Name=AMD Accelerated Parallel Processing
#Device Tahiti Platform Version=OpenCL 1.2 AMD-APP (1124.2)
#Device Tahiti CLDriver Version=1124.2 (VM)
#Device Tahiti CLRuntime Version=OpenCL 1.2 AMD-APP (1124.2)
#Device Tahiti NumberAppAddressBits=32
#OS Version=CentOS release 6.4 (Final)
#DisplayName=
#ListSeparator=,
Method, ExecutionOrder, ThreadID, CallIndex, GlobalWorkSize, WorkGroupSize, Time, LocalMemSize, VGPRs, SGPRs, ScratchRegs, FCStacks, Wavefronts, VALUInsts, SALUInsts, VFetchInsts, SFetchInsts, VWriteInsts, LDSInsts, VALUUtilization, VALUBusy, SALUBusy, FetchSize, CacheHit, MemUnitBusy, MemUnitStalled, WriteUnitStalled, LDSBankConflict, WriteSize, GDSInsts
nw_kernel2_pim__k2_Tahiti1, 667, 7235, 0, {    176       1       1}, {   16     1     1},         0.03481, 2304, 26, 24, 0, NA,        11.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.37,         0.29,        37.31,        36.64,         3.68,         0.11,         0.00,         0.09,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 668, 7236, 0, {    176       1       1}, {   16     1     1},         0.03467, 2304, 26, 24, 0, NA,        11.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.39,         0.30,        37.31,        32.90,         3.83,         0.12,         0.00,         0.10,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 669, 7237, 0, {    160       1       1}, {   16     1     1},         0.03481, 2304, 26, 24, 0, NA,        10.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.41,         0.31,        34.31,        33.86,         4.43,         0.13,         0.00,         0.10,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 670, 7238, 0, {    176       1       1}, {   16     1     1},         0.03481, 2304, 26, 24, 0, NA,        11.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.45,         0.35,        37.31,        36.64,         4.45,         0.13,         0.00,         0.11,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 671, 7239, 0, {    160       1       1}, {   16     1     1},         0.03467, 2304, 26, 24, 0, NA,        10.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.35,         0.27,        34.31,        37.81,         3.82,         0.12,         0.00,         0.09,         0.06,         0.00
nw_kernel2_pim__k2_Tahiti1, 672, 7240, 0, {    160       1       1}, {   16     1     1},         0.03481, 2304, 26, 24, 0, NA,        10.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.34,         0.26,        34.31,        41.31,         3.68,         0.11,         0.00,         0.08,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 673, 7241, 0, {    160       1       1}, {   16     1     1},         0.03511, 2304, 26, 24, 0, NA,        10.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.41,         0.32,        34.31,        41.31,         4.49,         0.14,         0.00,         0.10,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 674, 7242, 0, {    160       1       1}, {   16     1     1},         0.03511, 2304, 26, 24, 0, NA,        10.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.35,         0.27,        34.31,        41.31,         3.84,         0.12,         0.00,         0.09,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 675, 7243, 0, {    160       1       1}, {   16     1     1},         0.03496, 2304, 26, 24, 0, NA,        10.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.41,         0.31,        34.31,        41.31,         4.42,         0.13,         0.00,         0.10,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 676, 7244, 0, {    160       1       1}, {   16     1     1},         0.03511, 2304, 26, 24, 0, NA,        10.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.34,         0.26,        34.31,        41.31,         3.66,         0.11,         0.00,         0.08,        32.06,         0.00
nw_kernel2_pim__k2_Tahiti1, 677, 7245, 0, {    160       1       1}, {   16     1     1},         0.03467, 2304, 26, 24, 0, NA,        10.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.34,         0.26,        34.31,        37.81,         3.67,         0.11,         0.00,         0.08,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 678, 7246, 0, {    144       1       1}, {   16     1     1},         0.03496, 2304, 26, 24, 0, NA,         9.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.29,         0.22,        31.31,        34.98,         3.46,         0.10,         0.00,         0.07,        12.94,         0.00
nw_kernel2_pim__k2_Tahiti1, 679, 7247, 0, {    160       1       1}, {   16     1     1},         0.03452, 2304, 26, 24, 0, NA,        10.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.41,         0.31,        34.31,        41.31,         4.41,         0.13,         0.00,         0.10,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 680, 7248, 0, {    144       1       1}, {   16     1     1},         0.03467, 2304, 26, 24, 0, NA,         9.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.37,         0.28,        31.31,        39.15,         4.45,         0.13,         0.00,         0.09,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 681, 7249, 0, {    144       1       1}, {   16     1     1},         0.03452, 2304, 26, 24, 0, NA,         9.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.37,         0.28,        31.31,        39.15,         4.46,         0.13,         0.00,         0.09,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 682, 7250, 0, {    144       1       1}, {   16     1     1},         0.03467, 2304, 26, 24, 0, NA,         9.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.31,         0.23,        31.31,        39.15,         3.69,         0.11,         0.00,         0.07,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 683, 7251, 0, {    144       1       1}, {   16     1     1},         0.03511, 2304, 26, 24, 0, NA,         9.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.29,         0.23,        31.31,        39.15,         3.55,         0.11,         0.00,         0.07,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 684, 7252, 0, {    144       1       1}, {   16     1     1},         0.03511, 2304, 26, 24, 0, NA,         9.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.29,         0.22,        31.31,        42.82,         3.51,         0.11,         0.00,         0.07,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 685, 7253, 0, {    144       1       1}, {   16     1     1},         0.03467, 2304, 26, 24, 0, NA,         9.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.35,         0.27,      1733.88,        10.30,        21.51,         0.06,         0.00,         0.08,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 686, 7254, 0, {    144       1       1}, {   16     1     1},         0.03481, 2304, 26, 24, 0, NA,         9.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.32,         0.24,        31.31,        34.98,         1.91,         0.06,         0.00,         0.08,        12.94,         0.00
nw_kernel2_pim__k2_Tahiti1, 687, 7255, 0, {    128       1       1}, {   16     1     1},         0.03467, 2304, 26, 24, 0, NA,         8.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.32,         0.25,        28.31,        40.71,         2.20,         0.07,         0.00,         0.08,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 688, 7256, 0, {    144       1       1}, {   16     1     1},         0.03467, 2304, 26, 24, 0, NA,         9.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.37,         0.28,        31.31,        39.15,         2.25,         0.07,         0.00,         0.09,         0.25,         0.00
nw_kernel2_pim__k2_Tahiti1, 689, 7257, 0, {    128       1       1}, {   16     1     1},         0.03467, 2304, 26, 24, 0, NA,         8.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.27,         0.21,        28.31,        36.29,         1.85,         0.06,         0.00,         0.07,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 690, 7258, 0, {    128       1       1}, {   16     1     1},         0.03452, 2304, 26, 24, 0, NA,         8.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.27,         0.21,        28.31,        44.56,         1.83,         0.06,         0.00,         0.07,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 691, 7259, 0, {    128       1       1}, {   16     1     1},         0.03467, 2304, 26, 24, 0, NA,         8.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.14,         0.11,       312.88,        51.61,        25.29,         0.03,         0.00,         0.03,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 692, 7260, 0, {    128       1       1}, {   16     1     1},         0.03452, 2304, 26, 24, 0, NA,         8.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.27,         0.21,        28.31,        44.56,         1.85,         0.06,         0.00,         0.07,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 693, 7261, 0, {    128       1       1}, {   16     1     1},         0.03467, 2304, 26, 24, 0, NA,         8.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.33,         0.25,        28.31,        36.29,         2.23,         0.07,         0.00,         0.08,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 694, 7262, 0, {    128       1       1}, {   16     1     1},         0.03467, 2304, 26, 24, 0, NA,         8.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.29,         0.23,        28.31,        44.56,         2.01,         0.06,         0.00,         0.07,        11.50,         0.00
nw_kernel2_pim__k2_Tahiti1, 695, 7263, 0, {    128       1       1}, {   16     1     1},         0.03467, 2304, 26, 24, 0, NA,         8.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.33,         0.25,        28.31,        36.29,         2.22,         0.07,         0.00,         0.08,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 696, 7264, 0, {    112       1       1}, {   16     1     1},         0.03481, 2304, 26, 24, 0, NA,         7.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.29,         0.22,        25.31,        37.86,         2.22,         0.07,         0.00,         0.07,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 697, 7265, 0, {    128       1       1}, {   16     1     1},         0.03481, 2304, 26, 24, 0, NA,         8.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.27,         0.21,        28.31,        40.71,         1.84,         0.06,         0.00,         0.07,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 698, 7266, 0, {    112       1       1}, {   16     1     1},         0.03481, 2304, 26, 24, 0, NA,         7.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.24,         0.18,        25.31,        37.86,         1.84,         0.06,         0.00,         0.06,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 699, 7267, 0, {    112       1       1}, {   16     1     1},         0.03452, 2304, 26, 24, 0, NA,         7.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.28,         0.22,        25.31,        46.59,         2.22,         0.07,         0.00,         0.07,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 700, 7268, 0, {    112       1       1}, {   16     1     1},         0.05482, 2304, 26, 24, 0, NA,         7.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.24,         0.18,        25.31,        37.86,         1.83,         0.06,         0.00,         0.06,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 701, 7269, 0, {    112       1       1}, {   16     1     1},         0.03467, 2304, 26, 24, 0, NA,         7.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.22,         0.17,        25.31,        37.86,         1.75,         0.05,         0.00,         0.05,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 702, 7270, 0, {    112       1       1}, {   16     1     1},         0.03467, 2304, 26, 24, 0, NA,         7.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.23,         0.17,        25.31,        37.86,         1.74,         0.05,         0.00,         0.06,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 703, 7271, 0, {    112       1       1}, {   16     1     1},         0.03481, 2304, 26, 24, 0, NA,         7.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.22,         0.17,        25.31,        42.56,         1.74,         0.05,         0.00,         0.05,         0.00,         0.00
