Exec_Order, ThreadId, elapsed_us, elapsed_uc, COMMIT_CYC, INSTRUCTIONS, CLOCK_CYC, L2_CACHE_MISS
1, 7873, 3946, 14994800, 1041464, 2520686, 6001065, 35305 
401, 7824, 2, 7600, 370, 651, 6684, 72 
402, 7824, 1, 3800, 343, 704, 3391, 8 
1, 7874, 3732, 14181600, 1043412, 2521985, 5949961, 36064 
403, 7824, 799, 3036200, 727007, 1237024, 2993777, 79605 
404, 7824, 2646, 10054800, 3004062, 6045546, 7961245, 146226 
405, 7824, 2732, 10381600, 3003184, 6045544, 7935608, 146389 
406, 7824, 4200, 15960000, 4457517, 8514629, 13873387, 295117 
407, 7824, 804, 3059000, 727710, 1235005, 3005274, 79522 
408, 7824, 800, 3036200, 727706, 1235004, 3044751, 79498 
409, 7824, 237, 900600, 187065, 342824, 907190, 31665 
410, 7824, 1909, 7258000, 3001613, 8044815, 6622884, 30001 
411, 7824, 1888, 7170600, 3001636, 8044810, 6618891, 34081 
412, 7824, 2330, 8854000, 3374246, 8727299, 8272375, 81799 
413, 7824, 295, 1124800, 186642, 341706, 1126400, 28020 
414, 7824, 272, 1029800, 186650, 341706, 1034668, 28104 
415, 7824, 232, 881600, 187069, 342824, 889200, 31657 
416, 7824, 1882, 7147800, 3001605, 8044814, 6558099, 27519 
417, 7824, 1879, 7140200, 3001643, 8044809, 6609415, 34985 
418, 7824, 2341, 8899600, 3374315, 8727300, 8328038, 83863 
419, 7824, 310, 1178000, 186653, 341707, 1150710, 28780 
420, 7824, 285, 1079200, 186655, 341707, 1057004, 27383 
421, 7824, 242, 919600, 187099, 342825, 883382, 31659 
422, 7824, 1960, 7451800, 3001627, 8044815, 6888322, 27192 
423, 7824, 2229, 8470200, 3001656, 8044809, 7913964, 32608 
424, 7824, 2417, 9184600, 3374284, 8727299, 8648939, 83510 
425, 7824, 280, 1064000, 186656, 341706, 1067620, 27914 
426, 7824, 272, 1033600, 186658, 341706, 1036860, 27085 
427, 7824, 2, 3800, 431, 737, 12012, 83 
428, 7824, 5, 19000, 354, 722, 4732, 19 
429, 7824, 1, 3800, 366, 737, 3305, 9 
430, 7824, 3, 11400, 349, 721, 3981, 6 
431, 7824, 2, 7600, 398, 713, 6849, 46 
432, 7824, 1, 3800, 343, 704, 2962, 8 
1, 7875, 3750, 14253800, 1039210, 2513855, 6246938, 36774 
433, 7824, 2, 7600, 333, 657, 6105, 68 
434, 7824, 6, 19000, 361, 721, 5213, 24 
435, 7824, 2, 7600, 402, 713, 7766, 43 
436, 7824, 1, 3800, 344, 704, 2599, 2 
1, 7876, 3779, 14364000, 1046651, 2526997, 6442839, 39053 
437, 7824, 2, 3800, 333, 657, 6965, 55 
438, 7824, 4, 15200, 387, 721, 7183, 50 
439, 7824, 2, 7600, 401, 713, 8819, 58 
440, 7824, 1, 3800, 348, 704, 3047, 5 
1, 7877, 3425, 13015000, 1039761, 2519216, 6238687, 34758 
441, 7824, 262, 991800, 187965, 345145, 958775, 31825 
442, 7824, 3243, 12323400, 3001592, 8186882, 11607173, 47272 
443, 7824, 3269, 12422200, 3001440, 8187119, 11749225, 43756 
444, 7824, 3648, 13866200, 3374226, 8869215, 13212763, 91658 
445, 7824, 240, 912000, 186662, 341706, 918651, 31555 
446, 7824, 258, 980400, 186638, 341706, 985298, 25425 
447, 7824, 273, 1037400, 186910, 342824, 1042660, 31542 
448, 7824, 1907, 7250400, 3001645, 8044779, 6628209, 34528 
449, 7824, 1879, 7144000, 3001654, 8044767, 6605881, 35145 
450, 7824, 2312, 8785600, 3374273, 8727299, 8251751, 79661 
451, 7824, 246, 931000, 186657, 341706, 939242, 31550 
452, 7824, 290, 1102000, 186620, 341707, 1081230, 26080 
453, 7824, 2, 7600, 428, 735, 9070, 97 
454, 7824, 1, 3800, 344, 704, 2726, 6 
1, 7878, 3546, 13471000, 1044720, 2525125, 6172552, 34620 
455, 7824, 2, 7600, 368, 651, 7082, 70 
456, 7824, 1, 3800, 345, 704, 3110, 6 
1, 7879, 4125, 15678800, 1050879, 2540973, 6279263, 35832 
457, 7824, 2, 7600, 368, 651, 6600, 71 
458, 7824, 1, 3800, 343, 704, 3754, 8 
1, 7880, 3478, 13216400, 1041751, 2524928, 6177520, 30807 
459, 7824, 852, 3237600, 726987, 1237024, 3183736, 79580 
460, 7824, 3284, 12483000, 2960582, 6152338, 10332442, 146291 
461, 7824, 3282, 12471600, 2961689, 6152165, 10114198, 146343 
462, 7824, 4897, 18604800, 4414892, 8620937, 16412086, 295324 
463, 7824, 773, 2937400, 727745, 1235004, 2945835, 79462 
464, 7824, 819, 3112200, 727739, 1235005, 3081409, 79570 
465, 7824, 230, 877800, 186963, 342824, 881965, 31599 
466, 7824, 2519, 9568400, 3001570, 8151606, 8965199, 31871 
467, 7824, 2517, 9564600, 3001574, 8151434, 8979220, 36727 
468, 7824, 2946, 11198600, 3374219, 8833606, 10610790, 82434 
469, 7824, 294, 1117200, 186659, 341707, 1089560, 26411 
470, 7824, 296, 1128600, 186643, 341707, 1108902, 27803 
471, 7824, 301, 1143800, 186933, 342825, 1110939, 31528 
472, 7824, 2526, 9598800, 3001603, 8151606, 9021994, 35902 
473, 7824, 2520, 9576000, 3001581, 8151434, 9020111, 35895 
474, 7824, 2932, 11145400, 3374241, 8833605, 10580025, 79647 
475, 7824, 249, 942400, 186665, 341706, 948793, 31553 
476, 7824, 284, 1079200, 186627, 341706, 1080540, 26210 
477, 7824, 291, 1105800, 186942, 342825, 1082280, 31566 
478, 7824, 2753, 10457600, 3001603, 8151605, 9873607, 35524 
479, 7824, 2722, 10343600, 3001591, 8151433, 9814075, 35641 
480, 7824, 3161, 12015600, 3374224, 8833607, 11428173, 83334 
481, 7824, 252, 961400, 186673, 341706, 962447, 26073 
482, 7824, 242, 919600, 186675, 341706, 920606, 26348 
483, 7824, 2, 7600, 396, 737, 6950, 48 
484, 7824, 4, 19000, 356, 722, 5071, 13 
485, 7824, 1, 3800, 369, 737, 3950, 15 
486, 7824, 3, 11400, 350, 721, 4446, 7 
487, 7824, 2, 7600, 395, 713, 7537, 47 
488, 7824, 1, 3800, 344, 704, 2735, 3 
1, 7881, 3341, 12699600, 1040637, 2519126, 6000406, 36421 
489, 7824, 2, 7600, 332, 657, 6541, 69 
490, 7824, 6, 26600, 356, 721, 5335, 20 
491, 7824, 2, 7600, 400, 713, 6117, 46 
492, 7824, 1, 3800, 347, 704, 2740, 2 
1, 7882, 3427, 13022600, 1039251, 2521362, 5827881, 33520 
493, 7824, 2, 7600, 335, 657, 7334, 71 
494, 7824, 6, 22800, 358, 721, 5257, 29 
495, 7824, 2, 7600, 400, 713, 6587, 41 
496, 7824, 0, 3800, 342, 704, 2655, 1 
1, 7883, 3318, 12604600, 1040230, 2519736, 6128247, 35773 
497, 7824, 249, 942400, 187950, 345144, 942175, 31808 
498, 7824, 3555, 13512800, 3001348, 8227330, 12819191, 41635 
499, 7824, 3580, 13604000, 3001425, 8227283, 12928244, 46387 
500, 7824, 3996, 15184800, 3374194, 8909578, 14536662, 94078 
501, 7824, 238, 900600, 186673, 341706, 907550, 30077 
502, 7824, 275, 1045000, 186641, 341706, 1049259, 26071 
503, 7824, 273, 1037400, 186923, 342824, 1039783, 31545 
504, 7824, 2527, 9606400, 3001592, 8151492, 9012940, 33895 
505, 7824, 2524, 9587400, 3001592, 8151338, 9004021, 36764 
506, 7824, 2930, 11130200, 3374233, 8833606, 10565660, 80548 
507, 7824, 272, 1033600, 186656, 341706, 1037317, 23772 
508, 7824, 276, 1045000, 186662, 341706, 1047589, 25774 
509, 7824, 2, 7600, 442, 735, 8594, 93 
510, 7824, 1, 3800, 345, 704, 2673, 3 
1, 7884, 3732, 14185400, 1045281, 2529740, 6543573, 36165 
511, 7824, 2, 7600, 369, 651, 6981, 73 
512, 7824, 0, 3800, 344, 704, 3116, 7 
1, 7885, 3909, 14858000, 1045080, 2531996, 6462736, 32848 
513, 7824, 2, 7600, 370, 651, 7590, 78 
514, 7824, 1, 0, 341, 704, 3058, 8 
1, 7886, 3621, 13759800, 1052548, 2546352, 6251563, 35177 
515, 7824, 806, 3062800, 726986, 1237024, 3015118, 79590 
516, 7824, 3208, 12194200, 2984134, 6124714, 9940774, 146306 
517, 7824, 3251, 12353800, 2984437, 6124966, 9831478, 146355 
518, 7824, 4713, 17909400, 4437398, 8594476, 15711109, 295076 
519, 7824, 784, 2975400, 727718, 1235004, 2984797, 79426 
520, 7824, 840, 3195800, 727736, 1235005, 3158344, 79578 
521, 7824, 229, 870200, 186954, 342824, 873443, 31587 
522, 7824, 2384, 9059200, 3001588, 8123983, 8493464, 34645 
523, 7824, 2389, 9078200, 3001579, 8124236, 8497658, 35956 
524, 7824, 2818, 10708400, 3374233, 8807143, 10135541, 82627 
525, 7824, 259, 980400, 186655, 341706, 986758, 31525 
526, 7824, 283, 1075400, 186633, 341706, 1078199, 26656 
527, 7824, 274, 1045000, 186932, 342824, 1047748, 31541 
528, 7824, 2394, 9093400, 3001634, 8123984, 8485838, 34771 
529, 7824, 2379, 9036400, 3001572, 8124233, 8501582, 35521 
530, 7824, 2832, 10761600, 3374248, 8807145, 10178202, 82541 
531, 7824, 253, 961400, 186685, 341707, 943631, 29396 
532, 7824, 248, 946200, 186637, 341707, 931804, 26212 
533, 7824, 285, 1083000, 186967, 342824, 1087277, 31564 
534, 7824, 2592, 9845800, 3001593, 8123982, 9276360, 36178 
535, 7824, 2593, 9857200, 3001559, 8124234, 9328469, 35784 
536, 7824, 3023, 11487400, 3374255, 8807145, 10935695, 84279 
537, 7824, 278, 1052600, 186652, 341706, 1057904, 27751 
538, 7824, 244, 931000, 186669, 341706, 933265, 29288 
539, 7824, 2, 3800, 417, 737, 8957, 63 
540, 7824, 5, 22800, 352, 722, 4836, 18 
541, 7824, 1, 3800, 363, 737, 3216, 6 
542, 7824, 4, 11400, 350, 721, 3976, 6 
543, 7824, 1, 7600, 392, 713, 6511, 49 
544, 7824, 1, 3800, 339, 704, 2818, 3 
1, 7887, 3636, 13813000, 1042356, 2522375, 6204672, 35803 
545, 7824, 2, 7600, 333, 657, 7194, 74 
546, 7824, 7, 22800, 356, 721, 5178, 23 
547, 7824, 2, 7600, 400, 713, 5974, 42 
548, 7824, 1, 3800, 343, 704, 2840, 1 
1, 7888, 3330, 12654000, 1041210, 2521084, 5854300, 34819 
549, 7824, 2, 3800, 331, 657, 6384, 63 
550, 7824, 7, 22800, 360, 721, 4987, 14 
551, 7824, 2, 7600, 398, 713, 6147, 45 
552, 7824, 1, 3800, 342, 704, 2902, 2 
1, 7889, 3777, 14352600, 1042560, 2520011, 6030541, 36993 
553, 7824, 246, 934800, 187956, 345144, 933813, 31812 
554, 7824, 1695, 6441000, 3001658, 8011268, 5804553, 35491 
555, 7824, 1734, 6589200, 3001708, 8011134, 5948884, 44400 
556, 7824, 2156, 8196600, 3374318, 8693773, 7583667, 89677 
557, 7824, 296, 1128600, 186675, 341707, 1090710, 26905 
558, 7824, 281, 1067800, 186632, 341706, 1071793, 28031 
559, 7824, 285, 1083000, 186995, 342825, 1047876, 31570 
560, 7824, 2384, 9063000, 3001592, 8123912, 8477687, 31889 
561, 7824, 2386, 9066800, 3001566, 8124156, 8509404, 34784 
562, 7824, 2826, 10738800, 3374265, 8807145, 10178508, 83961 
563, 7824, 301, 1143800, 186643, 341706, 1150057, 28723 
564, 7824, 274, 1041200, 186638, 341706, 1045686, 27063 
565, 7824, 2, 7600, 455, 735, 9388, 106 
566, 7824, 1, 3800, 343, 704, 2699, 10 
1, 7890, 3801, 14443800, 1045877, 2529032, 6349496, 37298 
567, 7824, 2, 11400, 366, 651, 7549, 73 
568, 7824, 1, 3800, 344, 704, 3351, 6 
1, 7891, 3757, 14280400, 1045346, 2530707, 6209557, 33175 
569, 7824, 2, 7600, 366, 651, 7316, 73 
570, 7824, 1, 3800, 343, 704, 3817, 6 
1, 7892, 3972, 15097400, 1043902, 2529183, 6234966, 33458 
571, 7824, 816, 3100800, 727011, 1237024, 3053072, 79614 
572, 7824, 2380, 9044000, 3004381, 6007501, 7060272, 140264 
573, 7824, 2464, 9363200, 3003442, 6007454, 7034855, 140714 
574, 7824, 4008, 15226600, 4456923, 8476703, 13170538, 289603 
575, 7824, 786, 2986800, 727708, 1235004, 2995587, 79450 
576, 7824, 815, 3100800, 727707, 1235005, 3071899, 79600 
577, 7824, 230, 874000, 186974, 342824, 877115, 31585 
578, 7824, 1646, 6254800, 3001644, 8006769, 5668893, 32864 
579, 7824, 1614, 6133200, 3001657, 8006723, 5639920, 35407 
580, 7824, 2067, 7858400, 3374319, 8689372, 7285184, 81164 
581, 7824, 265, 1007000, 186671, 341707, 981953, 31552 
582, 7824, 257, 972800, 186667, 341706, 981516, 31542 
583, 7824, 277, 1056400, 186930, 342824, 1057373, 31548 
584, 7824, 1645, 6251000, 3001636, 8006769, 5650846, 34799 
585, 7824, 1612, 6129400, 3001634, 8006723, 5606920, 35708 
586, 7824, 2049, 7786200, 3374329, 8689371, 7239592, 81594 
587, 7824, 258, 980400, 186662, 341706, 982883, 26523 
588, 7824, 304, 1155200, 186643, 341707, 1118852, 26312 
589, 7824, 285, 1083000, 186928, 342824, 1087228, 31604 
590, 7824, 1654, 6285200, 3001660, 8006770, 5703807, 35631 
591, 7824, 1630, 6197800, 3001652, 8006724, 5671535, 35620 
592, 7824, 2080, 7900200, 3374326, 8689371, 7339380, 84163 
593, 7824, 243, 927200, 186671, 341707, 929346, 29158 
594, 7824, 239, 908200, 186675, 341706, 912256, 31521 
595, 7824, 2, 7600, 386, 737, 6999, 55 
596, 7824, 5, 15200, 351, 722, 4713, 14 
597, 7824, 1, 3800, 369, 737, 3839, 7 
598, 7824, 3, 11400, 351, 721, 4605, 4 
599, 7824, 2, 7600, 396, 713, 7637, 50 
600, 7824, 1, 3800, 345, 704, 2949, 9 
1, 7893, 3702, 14063800, 1042498, 2520685, 5994664, 35771 
601, 7824, 1, 7600, 333, 657, 6736, 68 
602, 7824, 8, 26600, 390, 721, 8548, 64 
603, 7824, 3, 7600, 401, 713, 7930, 55 
604, 7824, 1, 3800, 346, 704, 2742, 5 
1, 7894, 3173, 12061200, 1037771, 2517829, 5669774, 33187 
605, 7824, 2, 7600, 330, 657, 6770, 65 
606, 7824, 7, 22800, 357, 721, 5337, 15 
607, 7824, 1, 7600, 398, 713, 6598, 49 
608, 7824, 1, 3800, 344, 704, 2571, 1 
1, 7895, 3113, 11829400, 1035396, 2516819, 5825152, 28207 
609, 7824, 248, 942400, 187979, 345144, 939054, 31829 
610, 7824, 1605, 6099000, 3001631, 8000994, 5503411, 27101 
611, 7824, 1579, 5996400, 3001633, 8000986, 5508932, 28381 
612, 7824, 2039, 7748200, 3374304, 8683635, 7188619, 76751 
613, 7824, 285, 1086800, 186654, 341706, 1088902, 27731 
614, 7824, 233, 889200, 186660, 341706, 894381, 31538 
615, 7824, 277, 1052600, 186925, 342824, 1055628, 31530 
616, 7824, 1639, 6228200, 3001644, 8006762, 5642454, 34401 
617, 7824, 1610, 6114200, 3001669, 8006721, 5618162, 35702 
618, 7824, 2055, 7809000, 3374337, 8689372, 7258579, 82160 
619, 7824, 244, 931000, 186665, 341706, 934418, 29962 
620, 7824, 243, 923400, 186640, 341706, 925195, 24312 
621, 7824, 3, 7600, 445, 735, 10318, 98 
622, 7824, 1, 0, 344, 704, 2757, 13 
1, 7896, 3714, 14109400, 1043412, 2526266, 6347395, 33547 
623, 7824, 2, 3800, 369, 651, 7084, 71 
624, 7824, 1, 0, 344, 704, 3411, 9 
1, 7897, 3466, 13174600, 1045271, 2531710, 5853816, 30905 
625, 7824, 2, 7600, 368, 651, 7238, 68 
626, 7824, 1, 0, 345, 704, 3212, 7 
1, 7898, 3922, 14899800, 1046201, 2527965, 5976527, 33033 
627, 7824, 807, 3070400, 726953, 1237023, 3069159, 79573 
628, 7824, 2316, 8800800, 3003195, 6001726, 6760149, 125427 
629, 7824, 2395, 9101000, 3004390, 6001715, 6795135, 125427 
630, 7824, 3850, 14630000, 4457818, 8470963, 12638164, 274769 
631, 7824, 803, 3047600, 727734, 1235005, 3012185, 79475 
632, 7824, 831, 3161600, 727733, 1235005, 3156792, 79559 
633, 7824, 237, 896800, 186966, 342824, 903030, 31581 
634, 7824, 1576, 5985000, 3001642, 8000993, 5458455, 29290 
635, 7824, 1568, 5958400, 3001664, 8000986, 5439796, 28333 
636, 7824, 1990, 7565800, 3374328, 8683632, 7036631, 77349 
637, 7824, 271, 1033600, 186673, 341706, 1035999, 26629 
638, 7824, 300, 1140000, 186647, 341707, 1119728, 28942 
639, 7824, 286, 1083000, 186942, 342825, 1056218, 31551 
640, 7824, 1584, 6019200, 3001678, 8000994, 5457491, 29565 
641, 7824, 1582, 6015400, 3001278, 8000984, 5512670, 29578 
642, 7824, 1968, 7478400, 3373854, 8683631, 6968217, 74554 
643, 7824, 256, 972800, 186666, 341707, 947258, 31553 
644, 7824, 269, 1022200, 186618, 341706, 1023475, 25411 
645, 7824, 274, 1037400, 186939, 342824, 1042962, 31564 
646, 7824, 1577, 5992600, 3001657, 8000993, 5445208, 28531 
647, 7824, 1577, 5992600, 3001660, 8000986, 5457197, 31485 
648, 7824, 2020, 7679800, 3374311, 8683632, 7115031, 74962 
649, 7824, 285, 1083000, 186659, 341707, 1063937, 27318 
650, 7824, 312, 1189400, 186653, 341707, 1166494, 28364 
651, 7824, 2, 3800, 389, 737, 6432, 43 
652, 7824, 5, 19000, 355, 722, 5312, 13 
653, 7824, 2, 3800, 367, 737, 3860, 11 
654, 7824, 4, 11400, 352, 721, 4511, 3 
655, 7824, 2, 7600, 398, 713, 6282, 47 
656, 7824, 1, 0, 347, 704, 2836, 4 
1, 7899, 3194, 12141000, 1039424, 2514660, 6057379, 33115 
657, 7824, 2, 7600, 332, 657, 6327, 72 
658, 7824, 8, 26600, 372, 721, 6297, 36 
659, 7824, 2, 7600, 398, 713, 8230, 55 
660, 7824, 1, 3800, 346, 704, 2679, 5 
1, 7900, 2997, 11392400, 1038777, 2518221, 5874701, 32165 
661, 7824, 2, 7600, 334, 657, 6518, 70 
662, 7824, 6, 22800, 356, 721, 5510, 27 
663, 7824, 2, 7600, 400, 713, 8066, 44 
664, 7824, 1, 3800, 344, 704, 2728, 1 
1, 7901, 2987, 11350600, 1037254, 2517237, 5672039, 30195 
665, 7824, 245, 934800, 187954, 345144, 930802, 31799 
666, 7824, 1601, 6080000, 3001351, 8000980, 5461376, 26733 
667, 7824, 1583, 6015400, 3001400, 8000982, 5497404, 28423 
668, 7824, 1999, 7596200, 3373706, 8683625, 7045287, 76916 
669, 7824, 238, 908200, 186669, 341706, 909051, 29522 
670, 7824, 277, 1052600, 186655, 341706, 1056846, 26138 
671, 7824, 271, 1026000, 186944, 342824, 1031240, 31546 
672, 7824, 1600, 6080000, 3001648, 8000994, 5514285, 28486 
673, 7824, 1560, 5924200, 3001648, 8000985, 5447595, 30021 
674, 7824, 1997, 7588600, 3374354, 8683633, 7027932, 74113 
675, 7824, 258, 984200, 186644, 341706, 985635, 26623 
676, 7824, 242, 915800, 186660, 341706, 917474, 27166 
677, 7824, 2, 7600, 427, 735, 8378, 94 
678, 7824, 1, 3800, 341, 704, 2931, 10 
1, 7902, 3676, 13972600, 1044346, 2526551, 6014703, 36400 
679, 7824, 2, 11400, 370, 651, 8129, 71 
680, 7824, 1, 3800, 342, 704, 3181, 7 
1, 7903, 3695, 14044800, 1044854, 2526417, 6144584, 32809 
681, 7824, 2, 7600, 366, 651, 7141, 74 
682, 7824, 1, 3800, 341, 704, 3415, 8 
1, 7904, 3648, 13862400, 1044334, 2530361, 5932841, 31542 
683, 7824, 810, 3078000, 726996, 1237024, 3043891, 79586 
684, 7824, 2320, 8816000, 3003309, 6001711, 6829190, 125399 
685, 7824, 2430, 9237800, 3003558, 6001711, 6748523, 125420 
686, 7824, 3854, 14645200, 4456826, 8470950, 12554386, 274690 
687, 7824, 800, 3036200, 727729, 1235005, 3004466, 79458 
688, 7824, 814, 3093200, 727722, 1235005, 3051957, 79560 
689, 7824, 237, 900600, 186975, 342824, 904861, 31597 
690, 7824, 1581, 6011600, 3001649, 8000980, 5457944, 29033 
691, 7824, 1563, 5939400, 3001652, 8000981, 5420313, 28288 
692, 7824, 2003, 7615200, 3374373, 8683622, 7049488, 77462 
693, 7824, 263, 995600, 186672, 341707, 970649, 29796 
694, 7824, 262, 999400, 186659, 341707, 977703, 27838 
695, 7824, 297, 1128600, 186938, 342825, 1109276, 31547 
696, 7824, 1584, 6019200, 3001656, 8000980, 5467657, 29802 
697, 7824, 1568, 5958400, 3001665, 8000981, 5460510, 28260 
698, 7824, 1981, 7527800, 3374313, 8683621, 6980799, 72542 
699, 7824, 263, 999400, 186657, 341707, 979730, 25092 
700, 7824, 296, 1121000, 186655, 341707, 1106606, 27202 
701, 7824, 291, 1102000, 186929, 342825, 1070896, 31595 
702, 7824, 1583, 6011600, 3001675, 8000981, 5432742, 30053 
703, 7824, 1623, 6167400, 3001342, 8000981, 5639117, 29956 
704, 7824, 1986, 7546800, 3374304, 8683621, 6999557, 76056 
705, 7824, 248, 938600, 186681, 341707, 920567, 30273 
706, 7824, 280, 1064000, 186651, 341706, 1066417, 26287 
707, 7824, 1, 7600, 399, 737, 7087, 55 
708, 7824, 5, 19000, 359, 722, 4723, 8 
709, 7824, 1, 3800, 355, 725, 3344, 9 
710, 7824, 2, 7600, 352, 722, 4475, 4 
711, 7824, 1, 3800, 354, 725, 3410, 2 
712, 7824, 3, 7600, 352, 722, 4333, 1 
713, 7824, 515, 1957000, 242014, 518061, 802989, 2847 
